_id,day,hour,hr_value,latitude,longitude,minute,month,o2_value,second,step_value,timestamp,year
5cd2d9d8c4e5a668b7f3f288,8,21,62,,,29,5,98,32,0,1557322172.0,2019
5cd2d9e2c4e5a668b7f3f28c,8,21,62,,,29,5,98,42,0,1557322182.0,2019
5cd2d9ecc4e5a668b7f3f290,8,21,62,,,29,5,98,52,0,1557322192.0,2019
5cd2d9f6c4e5a668b7f3f294,8,21,68,,,30,5,96,2,0,1557322202.0,2019
5cd2da00c4e5a668b7f3f298,8,21,68,,,30,5,96,12,0,1557322212.0,2019
5cd2da0ac4e5a668b7f3f29c,8,21,68,,,30,5,96,22,0,1557322222.0,2019
5cd2da14c4e5a668b7f3f2a0,8,21,68,,,30,5,96,32,0,1557322232.0,2019
5cd2da1ec4e5a668b7f3f2a4,8,21,68,,,30,5,96,42,0,1557322242.0,2019
5cd2da28c4e5a668b7f3f2a8,8,21,68,,,30,5,96,52,0,1557322252.0,2019
5cd2da32c4e5a668b7f3f2ac,8,21,67,,,31,5,98,2,0,1557322262.0,2019
5cd2da3cc4e5a668b7f3f2b0,8,21,67,,,31,5,98,12,0,1557322272.0,2019
5cd2da46c4e5a668b7f3f2b4,8,21,67,,,31,5,98,22,0,1557322282.0,2019
5cd2da51c4e5a668b7f3f2b8,8,21,67,,,31,5,98,32,0,1557322292.0,2019
5cd2da5bc4e5a668b7f3f2bc,8,21,67,,,31,5,98,42,0,1557322302.0,2019
5cd2da65c4e5a668b7f3f2c0,8,21,64,,,31,5,97,52,0,1557322312.0,2019
5cd2da6fc4e5a668b7f3f2c4,8,21,64,,,32,5,97,2,0,1557322322.0,2019
5cd2da79c4e5a668b7f3f2c8,8,21,64,,,32,5,97,12,0,1557322332.0,2019
5cd2da83c4e5a668b7f3f2cc,8,21,64,,,32,5,97,23,0,1557322343.0,2019
5cd2da8dc4e5a668b7f3f2d0,8,21,,,,32,5,,33,,1557322353.0,2019
5cd2da97c4e5a668b7f3f2d4,8,21,64,,,32,5,97,43,0,1557322363.0,2019
5cd2daa1c4e5a668b7f3f2d8,8,21,64,,,32,5,97,53,0,1557322373.0,2019
5cd2daabc4e5a668b7f3f2dc,8,21,64,,,33,5,97,3,0,1557322383.0,2019
5cd2dab5c4e5a668b7f3f2e0,8,21,64,,,33,5,97,13,0,1557322393.0,2019
5cd2dabfc4e5a668b7f3f2e4,8,21,64,,,33,5,97,23,0,1557322403.0,2019
5cd2dc27c4e5a668b7f3f32e,8,21,,,,39,5,,23,,1557322763.0,2019
5cd2dc31c4e5a668b7f3f332,8,21,,,,39,5,,33,,1557322773.0,2019
5cd2dc3cc4e5a668b7f3f336,8,21,,,,39,5,,43,,1557322783.0,2019
5cd2dc46c4e5a668b7f3f33a,8,21,64,,,39,5,97,53,0,1557322793.0,2019
5cd2dc50c4e5a668b7f3f33e,8,21,70,,,40,5,97,3,44,1557322803.0,2019
5cd2dc5ac4e5a668b7f3f342,8,21,70,,,40,5,97,13,0,1557322813.0,2019
5cd2dc64c4e5a668b7f3f346,8,21,70,,,40,5,97,23,0,1557322823.0,2019
5cd2dc6ec4e5a668b7f3f34a,8,21,70,,,40,5,97,34,0,1557322834.0,2019
5cd2dc78c4e5a668b7f3f34e,8,21,70,,,40,5,97,44,0,1557322844.0,2019
5cd2dc82c4e5a668b7f3f352,8,21,70,,,40,5,97,54,26,1557322854.0,2019
5cd2dc8cc4e5a668b7f3f356,8,21,70,,,41,5,97,4,0,1557322864.0,2019
5cd2dc96c4e5a668b7f3f35a,8,21,70,,,41,5,97,14,0,1557322874.0,2019
5cd2dca0c4e5a668b7f3f35e,8,21,70,,,41,5,97,24,0,1557322884.0,2019
5cd2dcaac4e5a668b7f3f362,8,21,70,,,41,5,97,34,0,1557322894.0,2019
5cd2dcb4c4e5a668b7f3f366,8,21,70,,,41,5,97,44,0,1557322904.0,2019
5cd2dcbec4e5a668b7f3f36a,8,21,70,,,41,5,97,54,0,1557322914.0,2019
5cd2dcc8c4e5a668b7f3f36e,8,21,63,,,42,5,97,4,0,1557322924.0,2019
5cd2dcd2c4e5a668b7f3f372,8,21,63,,,42,5,97,14,0,1557322934.0,2019
5cd2dcdcc4e5a668b7f3f376,8,21,63,,,42,5,97,24,0,1557322944.0,2019
5cd2dce6c4e5a668b7f3f37a,8,21,63,,,42,5,97,34,0,1557322954.0,2019
5cd2dcf0c4e5a668b7f3f37e,8,21,71,,,42,5,97,44,0,1557322964.0,2019
5cd2dcfac4e5a668b7f3f382,8,21,71,,,42,5,97,54,0,1557322974.0,2019
5cd2dd04c4e5a668b7f3f386,8,21,71,,,43,5,97,4,0,1557322984.0,2019
5cd2dd0ec4e5a668b7f3f38a,8,21,71,,,43,5,97,14,0,1557322994.0,2019
5cd2dd18c4e5a668b7f3f38e,8,21,71,,,43,5,97,24,0,1557323004.0,2019
5cd2dd22c4e5a668b7f3f392,8,21,71,,,43,5,97,34,0,1557323014.0,2019
5cd2dd2cc4e5a668b7f3f396,8,21,71,,,43,5,97,44,0,1557323024.0,2019
5cd2dd36c4e5a668b7f3f39a,8,21,65,,,43,5,96,54,0,1557323034.0,2019
5cd2dd40c4e5a668b7f3f39e,8,21,65,,,44,5,96,4,0,1557323044.0,2019
5cd2dd4ac4e5a668b7f3f3a2,8,21,65,,,44,5,96,14,0,1557323054.0,2019
5cd2dd54c4e5a668b7f3f3a6,8,21,65,,,44,5,96,24,0,1557323064.0,2019
5cd2dd5ec4e5a668b7f3f3aa,8,21,65,,,44,5,97,34,0,1557323074.0,2019
5cd2dd68c4e5a668b7f3f3ae,8,21,65,,,44,5,97,44,0,1557323084.0,2019
5cd2dd72c4e5a668b7f3f3b2,8,21,65,,,44,5,97,54,0,1557323094.0,2019
5cd2dd7cc4e5a668b7f3f3b6,8,21,65,,,45,5,97,4,0,1557323104.0,2019
5cd2dd86c4e5a668b7f3f3ba,8,21,65,,,45,5,97,14,0,1557323114.0,2019
5cd2dd90c4e5a668b7f3f3be,8,21,65,,,45,5,97,24,0,1557323124.0,2019
5cd2dd9ac4e5a668b7f3f3c2,8,21,65,,,45,5,97,34,0,1557323134.0,2019
5cd2dda5c4e5a668b7f3f3c6,8,21,65,,,45,5,97,44,0,1557323144.0,2019
5cd2ddafc4e5a668b7f3f3ca,8,21,65,,,45,5,97,54,0,1557323154.0,2019
5cd2ddb9c4e5a668b7f3f3ce,8,21,65,,,46,5,97,4,0,1557323164.0,2019
5cd2ddc3c4e5a668b7f3f3d2,8,21,66,,,46,5,97,14,0,1557323174.0,2019
5cd2ddcdc4e5a668b7f3f3d6,8,21,66,,,46,5,97,24,0,1557323184.0,2019
5cd2ddd7c4e5a668b7f3f3da,8,21,66,,,46,5,97,35,0,1557323195.0,2019
5cd2dde1c4e5a668b7f3f3de,8,21,66,,,46,5,97,45,0,1557323205.0,2019
5cd2ddebc4e5a668b7f3f3e2,8,21,66,,,46,5,97,55,0,1557323215.0,2019
5cd2ddf5c4e5a668b7f3f3e6,8,21,66,,,47,5,97,5,0,1557323225.0,2019
5cd2ddffc4e5a668b7f3f3ea,8,21,66,,,47,5,97,15,0,1557323235.0,2019
5cd2de09c4e5a668b7f3f3ee,8,21,66,,,47,5,97,25,0,1557323245.0,2019
5cd2de13c4e5a668b7f3f3f2,8,21,67,,,47,5,97,35,0,1557323255.0,2019
5cd2de1dc4e5a668b7f3f3f6,8,21,67,,,47,5,97,45,0,1557323265.0,2019
5cd2de27c4e5a668b7f3f3fa,8,21,67,,,47,5,97,55,0,1557323275.0,2019
5cd2de31c4e5a668b7f3f3fe,8,21,67,,,48,5,97,5,0,1557323285.0,2019
5cd2de3bc4e5a668b7f3f402,8,21,67,,,48,5,97,15,0,1557323295.0,2019
5cd2de45c4e5a668b7f3f406,8,21,67,,,48,5,97,25,0,1557323305.0,2019
5cd2de4fc4e5a668b7f3f40a,8,21,50,,,48,5,97,35,0,1557323315.0,2019
5cd2de59c4e5a668b7f3f40e,8,21,50,,,48,5,97,45,0,1557323325.0,2019
5cd2de63c4e5a668b7f3f412,8,21,50,,,48,5,97,55,0,1557323335.0,2019
5cd2de6dc4e5a668b7f3f416,8,21,50,,,49,5,97,5,0,1557323345.0,2019
5cd2de77c4e5a668b7f3f41a,8,21,50,,,49,5,97,15,0,1557323355.0,2019
5cd2de81c4e5a668b7f3f41e,8,21,50,,,49,5,97,25,0,1557323365.0,2019
5cd2de8bc4e5a668b7f3f422,8,21,50,,,49,5,97,35,0,1557323375.0,2019
5cd2de95c4e5a668b7f3f426,8,21,65,,,49,5,96,45,0,1557323385.0,2019
5cd2de9fc4e5a668b7f3f42a,8,21,65,,,49,5,96,55,0,1557323395.0,2019
5cd2dea9c4e5a668b7f3f42e,8,21,65,,,50,5,96,5,0,1557323405.0,2019
5cd2deb3c4e5a668b7f3f432,8,21,65,,,50,5,96,15,0,1557323415.0,2019
5cd2debdc4e5a668b7f3f436,8,21,65,,,50,5,96,25,0,1557323425.0,2019
5cd2dec7c4e5a668b7f3f43a,8,21,138,,,50,5,97,35,0,1557323435.0,2019
5cd2ded1c4e5a668b7f3f43e,8,21,138,,,50,5,97,45,0,1557323445.0,2019
5cd2dedbc4e5a668b7f3f442,8,21,138,,,50,5,97,55,0,1557323455.0,2019
5cd2dee6c4e5a668b7f3f446,8,21,138,,,51,5,97,5,0,1557323465.0,2019
5cd2def0c4e5a668b7f3f44a,8,21,138,,,51,5,97,15,0,1557323475.0,2019
5cd2defac4e5a668b7f3f44e,8,21,138,,,51,5,97,25,0,1557323485.0,2019
5cd2df04c4e5a668b7f3f452,8,21,65,,,51,5,97,35,0,1557323495.0,2019
5cd2df0ec4e5a668b7f3f456,8,21,65,,,51,5,97,45,0,1557323505.0,2019
5cd2df18c4e5a668b7f3f45a,8,21,65,,,51,5,97,56,0,1557323516.0,2019
5cd2df22c4e5a668b7f3f45e,8,21,65,,,52,5,97,6,0,1557323526.0,2019
5cd2df2cc4e5a668b7f3f462,8,21,65,,,52,5,97,16,0,1557323536.0,2019
5cd2df36c4e5a668b7f3f466,8,21,65,,,52,5,97,26,0,1557323546.0,2019
5cd2df40c4e5a668b7f3f46a,8,21,65,,,52,5,97,36,0,1557323556.0,2019
5cd2df4ac4e5a668b7f3f46e,8,21,65,,,52,5,97,46,0,1557323566.0,2019
5cd2df54c4e5a668b7f3f472,8,21,65,,,52,5,97,56,0,1557323576.0,2019
5cd2df5ec4e5a668b7f3f476,8,21,65,,,53,5,97,6,0,1557323586.0,2019
5cd2df68c4e5a668b7f3f47a,8,21,65,,,53,5,97,16,0,1557323596.0,2019
5cd2df72c4e5a668b7f3f47e,8,21,55,,,53,5,97,26,0,1557323606.0,2019
5cd2df7cc4e5a668b7f3f482,8,21,55,,,53,5,97,36,0,1557323616.0,2019
5cd2df86c4e5a668b7f3f486,8,21,55,,,53,5,97,46,0,1557323626.0,2019
5cd2df90c4e5a668b7f3f48a,8,21,55,,,53,5,97,56,0,1557323636.0,2019
5cd2df9ac4e5a668b7f3f48e,8,21,55,,,54,5,97,6,0,1557323646.0,2019
5cd2dfa4c4e5a668b7f3f492,8,21,55,,,54,5,97,16,0,1557323656.0,2019
5cd2dfaec4e5a668b7f3f496,8,21,55,,,54,5,97,26,0,1557323666.0,2019
5cd2dfb8c4e5a668b7f3f49a,8,21,55,,,54,5,97,36,0,1557323676.0,2019
5cd2dfc2c4e5a668b7f3f49e,8,21,55,,,54,5,97,46,0,1557323686.0,2019
5cd2dfccc4e5a668b7f3f4a2,8,21,66,,,54,5,97,56,0,1557323696.0,2019
5cd2dfd6c4e5a668b7f3f4a6,8,21,66,,,55,5,97,6,0,1557323706.0,2019
5cd2dfe0c4e5a668b7f3f4aa,8,21,66,,,55,5,97,16,0,1557323716.0,2019
5cd2dfeac4e5a668b7f3f4ae,8,21,66,,,55,5,97,26,0,1557323726.0,2019
5cd2dff4c4e5a668b7f3f4b2,8,21,66,,,55,5,97,36,0,1557323736.0,2019
5cd2dffec4e5a668b7f3f4b6,8,21,62,,,55,5,96,46,0,1557323746.0,2019
5cd2e009c4e5a668b7f3f4ba,8,21,62,,,55,5,96,56,0,1557323756.0,2019
5cd2e013c4e5a668b7f3f4be,8,21,62,,,56,5,96,6,0,1557323766.0,2019
5cd2e01dc4e5a668b7f3f4c2,8,21,62,,,56,5,96,16,0,1557323776.0,2019
5cd2e027c4e5a668b7f3f4c6,8,21,62,,,56,5,96,26,0,1557323786.0,2019
5cd2e031c4e5a668b7f3f4ca,8,21,62,,,56,5,96,37,0,1557323797.0,2019
5cd2e03bc4e5a668b7f3f4ce,8,21,62,,,56,5,96,47,0,1557323807.0,2019
5cd2e045c4e5a668b7f3f4d2,8,21,62,,,56,5,96,57,0,1557323817.0,2019
5cd2e04fc4e5a668b7f3f4d6,8,21,62,,,57,5,96,7,0,1557323827.0,2019
5cd2e059c4e5a668b7f3f4da,8,21,62,,,57,5,96,17,0,1557323837.0,2019
5cd2e063c4e5a668b7f3f4de,8,21,60,,,57,5,97,27,0,1557323847.0,2019
5cd2e06dc4e5a668b7f3f4e2,8,21,60,,,57,5,97,37,0,1557323857.0,2019
5cd2e077c4e5a668b7f3f4e6,8,21,60,,,57,5,97,47,0,1557323867.0,2019
5cd2e081c4e5a668b7f3f4ea,8,21,60,,,57,5,97,57,0,1557323877.0,2019
5cd2e08bc4e5a668b7f3f4ee,8,21,60,,,58,5,97,7,0,1557323887.0,2019
5cd2e095c4e5a668b7f3f4f2,8,21,60,,,58,5,97,17,0,1557323897.0,2019
5cd2e09fc4e5a668b7f3f4f6,8,21,60,,,58,5,97,27,0,1557323907.0,2019
5cd2e0a9c4e5a668b7f3f4fa,8,21,60,,,58,5,97,37,0,1557323917.0,2019
5cd2e0b3c4e5a668b7f3f4fe,8,21,60,,,58,5,97,47,0,1557323927.0,2019
5cd3ab50c4e5a668b7f4191e,9,12,,,,23,5,,17,,1557375797.0,2019
5cd3ab5ac4e5a668b7f41922,9,12,,,,23,5,,27,0,1557375807.0,2019
5cd3ab65c4e5a668b7f41926,9,12,70,,,23,5,95,37,0,1557375817.0,2019
5cd3ab6fc4e5a668b7f4192a,9,12,70,,,23,5,95,47,0,1557375827.0,2019
5cd3ab79c4e5a668b7f4192e,9,12,70,,,23,5,95,57,0,1557375837.0,2019
5cd3ab83c4e5a668b7f41932,9,12,70,,,24,5,95,7,0,1557375847.0,2019
5cd3ab8dc4e5a668b7f41936,9,12,70,,,24,5,95,17,0,1557375857.0,2019
5cd3ab97c4e5a668b7f4193a,9,12,70,,,24,5,95,27,0,1557375867.0,2019
5cd3aba1c4e5a668b7f4193e,9,12,70,,,24,5,95,37,0,1557375877.0,2019
5cd3ababc4e5a668b7f41942,9,12,70,,,24,5,95,47,0,1557375887.0,2019
5cd3abb5c4e5a668b7f41946,9,12,72,,,24,5,96,57,0,1557375897.0,2019
5cd3abbfc4e5a668b7f4194a,9,12,72,,,25,5,96,7,0,1557375907.0,2019
5cd3abc9c4e5a668b7f4194e,9,12,72,,,25,5,96,17,0,1557375917.0,2019
5cd3abd3c4e5a668b7f41952,9,12,72,,,25,5,96,27,0,1557375927.0,2019
5cd3abf8c4e5a668b7f4195c,9,12,,,,26,5,,4,,1557375964.0,2019
5cd3ac02c4e5a668b7f41960,9,12,,,,26,5,,14,0,1557375974.0,2019
5cd3ac0cc4e5a668b7f41964,9,12,,,,26,5,,24,0,1557375984.0,2019
5cd3ac16c4e5a668b7f41968,9,12,,,,26,5,,34,0,1557375994.0,2019
5cd3ac20c4e5a668b7f4196c,9,12,,,,26,5,,44,0,1557376004.0,2019
5cd3ac2ac4e5a668b7f41970,9,12,,,,26,5,,54,0,1557376014.0,2019
5cd3ac34c4e5a668b7f41974,9,12,,,,27,5,,4,0,1557376024.0,2019
5cd3ac3ec4e5a668b7f41978,9,12,,,,27,5,,14,0,1557376034.0,2019
5cd3ac48c4e5a668b7f4197c,9,12,,,,27,5,,24,0,1557376044.0,2019
5cd3ac52c4e5a668b7f41980,9,12,,,,27,5,,34,0,1557376054.0,2019
5cd3ac5cc4e5a668b7f41986,9,12,,,,27,5,,44,0,1557376064.0,2019
5cd3ac66c4e5a668b7f4198c,9,12,,,,27,5,,54,0,1557376074.0,2019
5cd3ac70c4e5a668b7f41992,9,12,,,,28,5,,4,0,1557376084.0,2019
5cd3ac7ac4e5a668b7f41998,9,12,,,,28,5,,14,0,1557376094.0,2019
5cd3ac84c4e5a668b7f4199e,9,12,,,,28,5,,24,0,1557376104.0,2019
5cd3ac8ec4e5a668b7f419a4,9,12,,,,28,5,,34,0,1557376114.0,2019
5cd3ac98c4e5a668b7f419aa,9,12,,,,28,5,,44,0,1557376124.0,2019
5cd3aca2c4e5a668b7f419b0,9,12,,,,28,5,,54,0,1557376134.0,2019
5cd3acacc4e5a668b7f419b8,9,12,,,,29,5,,4,0,1557376144.0,2019
5cd3acb6c4e5a668b7f419be,9,12,,,,29,5,,14,0,1557376154.0,2019
5cd3acc0c4e5a668b7f419c6,9,12,,,,29,5,,24,0,1557376164.0,2019
5cd3accac4e5a668b7f419d0,9,12,,,,29,5,,34,0,1557376174.0,2019
5cd3acd4c4e5a668b7f419d8,9,12,,,,29,5,,44,0,1557376184.0,2019
5cd3acdec4e5a668b7f419e0,9,12,,,,29,5,,55,0,1557376195.0,2019
5cd3ace8c4e5a668b7f419e8,9,12,,,,30,5,,5,0,1557376205.0,2019
5cd3acf2c4e5a668b7f419f0,9,12,,,,30,5,,15,0,1557376215.0,2019
5cd3acfcc4e5a668b7f419f8,9,12,,,,30,5,,25,0,1557376225.0,2019
5cd3ad06c4e5a668b7f41a00,9,12,,,,30,5,,35,0,1557376235.0,2019
5cd3ad10c4e5a668b7f41a08,9,12,,,,30,5,,45,0,1557376245.0,2019
5cd3ad1ac4e5a668b7f41a10,9,12,,,,30,5,,55,0,1557376255.0,2019
5cd3ad24c4e5a668b7f41a18,9,12,,,,31,5,,5,0,1557376265.0,2019
5cd3ad2ec4e5a668b7f41a20,9,12,,,,31,5,,15,0,1557376275.0,2019
5cd3ad38c4e5a668b7f41a28,9,12,,,,31,5,,25,0,1557376285.0,2019
5cd3ad42c4e5a668b7f41a30,9,12,,,,31,5,,35,0,1557376295.0,2019
5cd3ad4cc4e5a668b7f41a38,9,12,,,,31,5,,45,0,1557376305.0,2019
5cd3ad56c4e5a668b7f41a40,9,12,,,,31,5,,55,0,1557376315.0,2019
5cd3ad60c4e5a668b7f41a48,9,12,,,,32,5,,5,0,1557376325.0,2019
5cd3ad6ac4e5a668b7f41a50,9,12,,,,32,5,,15,0,1557376335.0,2019
5cd3ad74c4e5a668b7f41a58,9,12,,,,32,5,,25,0,1557376345.0,2019
5cd3ad7ec4e5a668b7f41a60,9,12,,,,32,5,,35,0,1557376355.0,2019
5cd3ad88c4e5a668b7f41a68,9,12,,,,32,5,,45,0,1557376365.0,2019
5cd3ad92c4e5a668b7f41a70,9,12,,,,32,5,,55,0,1557376375.0,2019
5cd3ad9cc4e5a668b7f41a78,9,12,,,,33,5,,5,0,1557376385.0,2019
5cd3ada6c4e5a668b7f41a80,9,12,,,,33,5,,15,0,1557376395.0,2019
5cd3adb0c4e5a668b7f41a88,9,12,,,,33,5,,25,0,1557376405.0,2019
5cd3adbac4e5a668b7f41a90,9,12,,,,33,5,,35,0,1557376415.0,2019
5cd3adc4c4e5a668b7f41a98,9,12,,,,33,5,,45,0,1557376425.0,2019
5cd3adcec4e5a668b7f41aa0,9,12,,,,33,5,,55,0,1557376435.0,2019
5cd3add8c4e5a668b7f41aa8,9,12,,,,34,5,,5,0,1557376445.0,2019
5cd3ade2c4e5a668b7f41ab0,9,12,,,,34,5,,15,0,1557376455.0,2019
5cd3adecc4e5a668b7f41ab8,9,12,,,,34,5,,25,0,1557376465.0,2019
5cd3adf7c4e5a668b7f41ac0,9,12,,,,34,5,,35,0,1557376475.0,2019
5cd3ae01c4e5a668b7f41ac8,9,12,,,,34,5,,45,0,1557376485.0,2019
5cd3ae0bc4e5a668b7f41ad0,9,12,,,,34,5,,55,0,1557376495.0,2019
5cd3ae15c4e5a668b7f41ad8,9,12,,,,35,5,,5,0,1557376505.0,2019
5cd3ae1fc4e5a668b7f41ae0,9,12,,,,35,5,,15,0,1557376515.0,2019
5cd3ae29c4e5a668b7f41ae8,9,12,,,,35,5,,25,0,1557376525.0,2019
5cd3ae33c4e5a668b7f41af0,9,12,,,,35,5,,35,0,1557376535.0,2019
5cd3ae3dc4e5a668b7f41af8,9,12,,,,35,5,,45,0,1557376545.0,2019
5cd3ae47c4e5a668b7f41b00,9,12,,,,35,5,,55,0,1557376555.0,2019
5cd3ae51c4e5a668b7f41b08,9,12,,,,36,5,,5,0,1557376565.0,2019
5cd3ae5bc4e5a668b7f41b10,9,12,,,,36,5,,15,0,1557376575.0,2019
5cd3ae65c4e5a668b7f41b18,9,12,,,,36,5,,25,0,1557376585.0,2019
5cd3ae6fc4e5a668b7f41b1e,9,12,,,,36,5,,35,0,1557376595.0,2019
5cd3ae79c4e5a668b7f41b26,9,12,,,,36,5,,45,0,1557376605.0,2019
5cd3ae83c4e5a668b7f41b2e,9,12,,,,36,5,,55,0,1557376615.0,2019
5cd3ae8dc4e5a668b7f41b36,9,12,,,,37,5,,5,0,1557376625.0,2019
5cd3ae97c4e5a668b7f41b3e,9,12,,,,37,5,,15,0,1557376635.0,2019
5cd3aea1c4e5a668b7f41b44,9,12,,,,37,5,,25,0,1557376645.0,2019
5cd3aeabc4e5a668b7f41b4c,9,12,,,,37,5,,35,0,1557376655.0,2019
5cd3aeb5c4e5a668b7f41b54,9,12,,,,37,5,,45,0,1557376665.0,2019
5cd3aebfc4e5a668b7f41b5c,9,12,,,,37,5,,55,0,1557376675.0,2019
5cd3aec9c4e5a668b7f41b62,9,12,,,,38,5,,5,0,1557376685.0,2019
5cd3aed3c4e5a668b7f41b68,9,12,,,,38,5,,15,0,1557376695.0,2019
5cd3aeddc4e5a668b7f41b72,9,12,,,,38,5,,25,0,1557376705.0,2019
5cd3aee7c4e5a668b7f41b7a,9,12,,,,38,5,,35,0,1557376715.0,2019
5cd3aef1c4e5a668b7f41b80,9,12,,,,38,5,,45,0,1557376725.0,2019
5cd3aefbc4e5a668b7f41b88,9,12,,,,38,5,,55,0,1557376735.0,2019
5cd3af05c4e5a668b7f41b90,9,12,,,,39,5,,5,0,1557376745.0,2019
5cd3af0fc4e5a668b7f41b98,9,12,,,,39,5,,15,0,1557376755.0,2019
5cd3af19c4e5a668b7f41b9e,9,12,,,,39,5,,25,0,1557376765.0,2019
5cd3af23c4e5a668b7f41ba6,9,12,,,,39,5,,35,0,1557376775.0,2019
5cd3af2dc4e5a668b7f41bae,9,12,,,,39,5,,46,0,1557376786.0,2019
5cd3af37c4e5a668b7f41bb6,9,12,,,,39,5,,56,0,1557376796.0,2019
5cd3af41c4e5a668b7f41bbe,9,12,,,,40,5,,6,0,1557376806.0,2019
5cd3af4bc4e5a668b7f41bc6,9,12,,,,40,5,,16,0,1557376816.0,2019
5cd3af55c4e5a668b7f41bcc,9,12,,,,40,5,,26,0,1557376826.0,2019
5cd3af5fc4e5a668b7f41bd4,9,12,,,,40,5,,36,0,1557376836.0,2019
5cd3af69c4e5a668b7f41bdc,9,12,,,,40,5,,46,0,1557376846.0,2019
5cd3af73c4e5a668b7f41be2,9,12,,,,40,5,,56,0,1557376856.0,2019
5cd3af7dc4e5a668b7f41bec,9,12,,,,41,5,,6,0,1557376866.0,2019
5cd3af87c4e5a668b7f41bf2,9,12,,,,41,5,,16,0,1557376876.0,2019
5cd3af91c4e5a668b7f41bfa,9,12,,,,41,5,,26,0,1557376886.0,2019
5cd3af9bc4e5a668b7f41c02,9,12,,,,41,5,,36,0,1557376896.0,2019
5cd3afa5c4e5a668b7f41c0a,9,12,,,,41,5,,46,0,1557376906.0,2019
5cd3afafc4e5a668b7f41c10,9,12,,,,41,5,,56,0,1557376916.0,2019
5cd3afb9c4e5a668b7f41c18,9,12,,,,42,5,,6,0,1557376926.0,2019
5cd3afc3c4e5a668b7f41c20,9,12,,,,42,5,,16,0,1557376936.0,2019
5cd3afcdc4e5a668b7f41c28,9,12,,,,42,5,,26,0,1557376946.0,2019
5cd3afd7c4e5a668b7f41c30,9,12,,,,42,5,,36,0,1557376956.0,2019
5cd3afe2c4e5a668b7f41c36,9,12,,,,42,5,,46,0,1557376966.0,2019
5cd3afecc4e5a668b7f41c3c,9,12,,,,42,5,,56,0,1557376976.0,2019
5cd3aff6c4e5a668b7f41c42,9,12,,,,43,5,,6,0,1557376986.0,2019
5cd3b000c4e5a668b7f41c48,9,12,,,,43,5,,16,0,1557376996.0,2019
5cd3b00ac4e5a668b7f41c4c,9,12,,,,43,5,,26,0,1557377006.0,2019
5cd3b014c4e5a668b7f41c52,9,12,,,,43,5,,36,0,1557377016.0,2019
5cd3b01ec4e5a668b7f41c58,9,12,,,,43,5,,46,0,1557377026.0,2019
5cd3b028c4e5a668b7f41c5e,9,12,,,,43,5,,56,0,1557377036.0,2019
5cd3b032c4e5a668b7f41c64,9,12,,,,44,5,,6,0,1557377046.0,2019
5cd3b03cc4e5a668b7f41c6a,9,12,,,,44,5,,16,0,1557377056.0,2019
5cd3b046c4e5a668b7f41c6e,9,12,,,,44,5,,26,0,1557377066.0,2019
5cd3b050c4e5a668b7f41c74,9,12,,,,44,5,,36,0,1557377076.0,2019
5cd3b05ac4e5a668b7f41c7a,9,12,,,,44,5,,46,0,1557377086.0,2019
5cd3b064c4e5a668b7f41c80,9,12,,,,44,5,,56,0,1557377096.0,2019
5cd3b06ec4e5a668b7f41c84,9,12,,,,45,5,,6,0,1557377106.0,2019
5cd3b078c4e5a668b7f41c8c,9,12,,,,45,5,,16,0,1557377116.0,2019
5cd3b082c4e5a668b7f41c94,9,12,,,,45,5,,26,0,1557377126.0,2019
5cd3b08cc4e5a668b7f41c9c,9,12,,,,45,5,,36,0,1557377136.0,2019
5cd3b096c4e5a668b7f41ca2,9,12,,,,45,5,,46,0,1557377146.0,2019
5cd3b0a0c4e5a668b7f41caa,9,12,,,,45,5,,56,0,1557377156.0,2019
5cd3b0aac4e5a668b7f41cb2,9,12,,,,46,5,,6,0,1557377166.0,2019
5cd3b0b4c4e5a668b7f41cba,9,12,,,,46,5,,16,0,1557377176.0,2019
5cd3b0bec4e5a668b7f41cc2,9,12,,,,46,5,,26,0,1557377186.0,2019
5cd3b0c8c4e5a668b7f41cc8,9,12,,,,46,5,,37,0,1557377197.0,2019
5cd3b0d2c4e5a668b7f41cd0,9,12,,,,46,5,,47,0,1557377207.0,2019
5cd3b0dcc4e5a668b7f41cd8,9,12,,,,46,5,,57,0,1557377217.0,2019
5cd3b0e6c4e5a668b7f41ce0,9,12,,,,47,5,,7,0,1557377227.0,2019
5cd3b0f0c4e5a668b7f41ce6,9,12,,,,47,5,,17,0,1557377237.0,2019
5cd3b0fac4e5a668b7f41cee,9,12,,,,47,5,,27,0,1557377247.0,2019
5cd3b104c4e5a668b7f41cf6,9,12,,,,47,5,,37,0,1557377257.0,2019
5cd3b10ec4e5a668b7f41cfe,9,12,,,,47,5,,47,0,1557377267.0,2019
5cd3b118c4e5a668b7f41d04,9,12,,,,47,5,,57,0,1557377277.0,2019
5cd3b122c4e5a668b7f41d0c,9,12,,,,48,5,,7,0,1557377287.0,2019
5cd3b12cc4e5a668b7f41d14,9,12,,,,48,5,,17,0,1557377297.0,2019
5cd3b136c4e5a668b7f41d1c,9,12,,,,48,5,,27,0,1557377307.0,2019
5cd3b140c4e5a668b7f41d22,9,12,,,,48,5,,37,0,1557377317.0,2019
5cd3b14ac4e5a668b7f41d2a,9,12,,,,48,5,,47,0,1557377327.0,2019
5cd3b154c4e5a668b7f41d32,9,12,,,,48,5,,57,0,1557377337.0,2019
