id,prediction,hr_value,step_value,timestamp
11984,0,80.0,0.0,1555401254.0
11985,0,80.0,0.0,1555401264.0
11986,0,80.0,0.0,1555401274.0
11987,0,80.0,0.0,1555401284.0
11988,0,80.0,0.0,1555401294.0
11989,0,80.0,0.0,1555401304.0
11990,0,75.0,0.0,1555401314.0
11991,0,75.0,0.0,1555401324.0
11992,0,59.0,0.0,1555401334.0
11993,0,59.0,0.0,1555401344.0
11994,0,59.0,0.0,1555401354.0
11995,0,59.0,0.0,1555401364.0
11996,0,59.0,0.0,1555401374.0
11997,0,59.0,0.0,1555401384.0
11998,0,78.0,0.0,1555401394.0
11999,0,78.0,0.0,1555401404.0
12000,0,78.0,0.0,1555401414.0
12001,0,78.0,0.0,1555401424.0
12002,0,78.0,0.0,1555401434.0
12003,0,78.0,0.0,1555401444.0
12004,0,65.0,0.0,1555401454.0
12005,0,65.0,0.0,1555401464.0
12006,0,65.0,0.0,1555401474.0
12007,0,65.0,0.0,1555401484.0
12008,0,65.0,0.0,1555401494.0
12009,0,65.0,0.0,1555401504.0
12010,0,68.0,0.0,1555401514.0
12011,0,68.0,0.0,1555401524.0
12012,0,68.0,0.0,1555401534.0
12013,0,68.0,0.0,1555401544.0
12014,0,68.0,0.0,1555401554.0
12015,0,68.0,0.0,1555401564.0
12016,0,68.0,0.0,1555401574.0
12017,0,68.0,0.0,1555401584.0
12018,0,68.0,0.0,1555401594.0
12019,0,68.0,0.0,1555401604.0
12020,0,68.0,0.0,1555401614.0
12021,0,68.0,0.0,1555401624.0
12022,0,71.0,0.0,1555401634.0
12023,0,71.0,0.0,1555401644.0
12024,0,71.0,0.0,1555401654.0
12025,0,71.0,0.0,1555401664.0
12026,0,71.0,0.0,1555401674.0
12027,0,71.0,0.0,1555401684.0
12028,0,72.0,0.0,1555401694.0
12029,0,72.0,0.0,1555401705.0
12030,0,72.0,0.0,1555401715.0
12031,0,72.0,0.0,1555401725.0
12032,0,72.0,0.0,1555401735.0
12033,0,68.0,0.0,1555401745.0
12034,0,68.0,0.0,1555401755.0
12035,0,68.0,0.0,1555401765.0
12036,0,68.0,0.0,1555401775.0
12037,0,68.0,0.0,1555401785.0
12038,0,68.0,0.0,1555401795.0
12039,0,68.0,0.0,1555401805.0
12040,0,71.0,0.0,1555401815.0
12041,0,71.0,0.0,1555401825.0
12042,0,71.0,0.0,1555401835.0
12043,0,71.0,0.0,1555401845.0
12044,0,71.0,0.0,1555401855.0
12045,0,71.0,0.0,1555401865.0
12046,0,63.0,0.0,1555401875.0
12047,0,63.0,0.0,1555401885.0
12048,0,63.0,0.0,1555401895.0
12049,0,63.0,0.0,1555401905.0
12050,0,63.0,0.0,1555401915.0
12051,0,63.0,0.0,1555401925.0
12052,0,64.0,0.0,1555401935.0
12053,0,64.0,0.0,1555401945.0
12054,0,64.0,0.0,1555401955.0
12055,0,64.0,0.0,1555401965.0
12056,0,64.0,0.0,1555401975.0
12057,0,64.0,0.0,1555401985.0
12058,0,62.0,0.0,1555401995.0
12059,0,62.0,0.0,1555402005.0
12060,0,62.0,0.0,1555402015.0
12061,0,62.0,0.0,1555402025.0
12062,0,62.0,0.0,1555402035.0
12063,0,62.0,0.0,1555402045.0
12064,0,63.0,0.0,1555402055.0
12065,0,63.0,0.0,1555402065.0
12066,0,63.0,0.0,1555402075.0
12067,0,63.0,0.0,1555402085.0
12068,0,63.0,0.0,1555402095.0
12069,0,63.0,0.0,1555402105.0
12070,0,67.0,0.0,1555402115.0
12071,0,67.0,0.0,1555402125.0
12072,0,67.0,0.0,1555402135.0
12073,0,67.0,0.0,1555402145.0
12074,0,67.0,0.0,1555402155.0
12075,0,67.0,0.0,1555402165.0
12076,0,67.0,0.0,1555402175.0
12077,0,67.0,0.0,1555402186.0
12078,0,67.0,0.0,1555402196.0
12079,0,67.0,0.0,1555402206.0
12080,0,67.0,0.0,1555402216.0
12081,0,67.0,0.0,1555402226.0
12082,0,55.0,0.0,1555402236.0
12083,0,55.0,0.0,1555402246.0
12084,0,55.0,0.0,1555402256.0
12085,0,55.0,0.0,1555402266.0
12086,0,55.0,0.0,1555402276.0
12087,0,55.0,0.0,1555402286.0
12088,0,55.0,0.0,1555402296.0
12089,0,55.0,0.0,1555402306.0
12090,0,55.0,0.0,1555402336.0
12091,0,55.0,0.0,1555402346.0
12092,0,55.0,0.0,1555402356.0
12093,0,55.0,0.0,1555402366.0
12094,0,55.0,0.0,1555402376.0
12095,0,55.0,0.0,1555402386.0
12096,0,55.0,0.0,1555402396.0
12097,0,55.0,27.0,1555402406.0
12098,0,55.0,1.0,1555402416.0
12099,0,75.0,0.0,1555402426.0
12100,0,75.0,0.0,1555402436.0
12101,0,75.0,0.0,1555402446.0
12102,0,75.0,0.0,1555402456.0
12103,0,75.0,29.0,1555402466.0
12104,0,75.0,18.0,1555402476.0
12105,0,75.0,16.0,1555402486.0
12106,0,59.0,18.0,1555402496.0
12107,0,59.0,16.0,1555402506.0
12108,0,59.0,15.0,1555402516.0
12109,0,59.0,16.0,1555402526.0
12110,0,59.0,14.0,1555402536.0
12111,0,59.0,18.0,1555402546.0
12112,0,59.0,14.0,1555402556.0
12113,0,59.0,17.0,1555402566.0
12114,0,67.0,18.0,1555402576.0
12115,0,67.0,19.0,1555402586.0
12116,0,67.0,18.0,1555402596.0
12117,0,67.0,10.0,1555402606.0
12118,0,56.0,0.0,1555402616.0
12119,0,56.0,28.0,1555402626.0
12120,0,56.0,19.0,1555402636.0
12121,0,56.0,19.0,1555402646.0
12122,0,56.0,16.0,1555402656.0
12123,0,56.0,16.0,1555402666.0
12124,0,56.0,17.0,1555402676.0
12125,0,53.0,18.0,1555402686.0
12126,0,53.0,8.0,1555402696.0
12127,0,53.0,23.0,1555402706.0
12128,0,53.0,19.0,1555402716.0
12129,0,53.0,16.0,1555402726.0
12130,0,53.0,15.0,1555402736.0
12131,0,53.0,20.0,1555402746.0
12132,0,64.0,15.0,1555402756.0
12133,0,64.0,0.0,1555402767.0
12134,0,64.0,0.0,1555402777.0
12135,0,64.0,0.0,1555402787.0
12136,0,64.0,0.0,1555402797.0
12137,0,64.0,0.0,1555402807.0
12138,0,64.0,0.0,1555402817.0
12139,0,64.0,0.0,1555402827.0
12140,1,87.0,22.0,1555402837.0
12141,1,87.0,15.0,1555402847.0
12142,1,87.0,13.0,1555402857.0
12143,1,87.0,6.0,1555402867.0
12144,1,87.0,0.0,1555402877.0
12145,1,87.0,0.0,1555402887.0
12146,0,79.0,0.0,1555402897.0
12147,0,79.0,0.0,1555402907.0
12148,0,79.0,0.0,1555402917.0
12149,0,79.0,0.0,1555402927.0
12150,0,79.0,0.0,1555402937.0
12151,0,79.0,0.0,1555402947.0
12152,0,79.0,28.0,1555402957.0
12153,0,79.0,0.0,1555402967.0
12154,0,79.0,0.0,1555402977.0
12155,0,79.0,0.0,1555402987.0
12156,0,79.0,0.0,1555402997.0
12157,0,79.0,0.0,1555403007.0
12158,0,79.0,0.0,1555403017.0
12159,0,79.0,0.0,1555403027.0
12160,0,79.0,0.0,1555403037.0
12161,0,79.0,0.0,1555403047.0
12162,0,79.0,0.0,1555403057.0
12163,0,79.0,0.0,1555403067.0
12164,0,79.0,0.0,1555403077.0
12165,0,79.0,0.0,1555403087.0
12166,0,79.0,0.0,1555403097.0
12167,0,79.0,0.0,1555403107.0
12168,0,79.0,0.0,1555403117.0
12169,0,79.0,0.0,1555403127.0
12170,0,79.0,0.0,1555403137.0
12171,0,79.0,0.0,1555403147.0
12172,0,65.0,0.0,1555403157.0
12173,0,65.0,0.0,1555403167.0
12174,0,65.0,0.0,1555403177.0
12175,0,65.0,0.0,1555403187.0
12176,0,65.0,0.0,1555403197.0
12177,0,73.0,0.0,1555403207.0
12178,0,73.0,0.0,1555403217.0
12179,0,73.0,0.0,1555403227.0
12180,0,73.0,0.0,1555403237.0
12181,0,73.0,0.0,1555403247.0
12182,0,60.0,0.0,1555403257.0
12183,0,60.0,0.0,1555403267.0
12184,0,60.0,0.0,1555403277.0
12185,0,60.0,0.0,1555403288.0
12186,0,60.0,0.0,1555403298.0
12187,0,60.0,0.0,1555403308.0
12188,0,60.0,0.0,1555403318.0
12189,0,60.0,0.0,1555403328.0
12190,0,60.0,0.0,1555403338.0
12191,0,60.0,0.0,1555403348.0
12192,0,72.0,0.0,1555403358.0
12193,0,72.0,0.0,1555403368.0
12194,0,72.0,0.0,1555403378.0
12195,0,72.0,0.0,1555403388.0
12196,0,72.0,0.0,1555403398.0
12197,0,72.0,0.0,1555403408.0
12198,0,72.0,0.0,1555403418.0
12199,0,72.0,0.0,1555403428.0
12200,0,72.0,0.0,1555403438.0
12201,0,72.0,0.0,1555403448.0
12202,0,72.0,0.0,1555403458.0
12203,0,72.0,0.0,1555403468.0
12204,0,72.0,0.0,1555403478.0
12205,0,72.0,0.0,1555403488.0
12206,0,72.0,0.0,1555403498.0
12207,0,72.0,0.0,1555403508.0
12208,0,72.0,0.0,1555403518.0
12209,0,72.0,0.0,1555403528.0
12210,0,72.0,0.0,1555403538.0
12211,0,72.0,0.0,1555403548.0
12212,0,72.0,0.0,1555403558.0
12213,1,113.0,0.0,1555403568.0
12214,0,69.0,0.0,1555403578.0
12215,0,69.0,0.0,1555403588.0
12216,0,69.0,0.0,1555403598.0
12217,0,69.0,0.0,1555403608.0
12218,0,69.0,0.0,1555403618.0
12219,0,69.0,0.0,1555403628.0
12220,0,69.0,0.0,1555403638.0
12221,0,69.0,0.0,1555403648.0
12222,0,69.0,0.0,1555403658.0
12223,0,69.0,0.0,1555403668.0
12224,0,69.0,0.0,1555403678.0
12225,0,69.0,0.0,1555403688.0
12226,0,69.0,0.0,1555403698.0
12227,0,69.0,0.0,1555403708.0
12228,0,69.0,0.0,1555403718.0
12229,0,55.0,0.0,1555403728.0
12230,0,55.0,0.0,1555403738.0
12231,0,55.0,0.0,1555403748.0
12232,0,55.0,25.0,1555403758.0
12233,0,55.0,25.0,1555403768.0
12234,0,55.0,25.0,1555403778.0
12235,0,55.0,0.0,1555403788.0
12236,0,74.0,26.0,1555403799.0
12237,0,74.0,2.0,1555403809.0
12238,0,74.0,0.0,1555403819.0
12239,0,74.0,0.0,1555403829.0
12240,0,74.0,0.0,1555403839.0
12241,0,74.0,0.0,1555403849.0
12242,0,74.0,0.0,1555403859.0
12243,0,64.0,0.0,1555403869.0
12244,0,64.0,0.0,1555403879.0
12245,0,64.0,0.0,1555403889.0
12246,0,64.0,0.0,1555403899.0
12247,0,64.0,0.0,1555403909.0
12248,0,64.0,0.0,1555403919.0
12249,0,64.0,0.0,1555403929.0
12250,0,64.0,0.0,1555403939.0
12251,0,64.0,0.0,1555403949.0
12252,0,64.0,0.0,1555403959.0
12253,0,64.0,0.0,1555403969.0
12254,0,57.0,0.0,1555403979.0
12255,0,57.0,0.0,1555403989.0
12256,0,57.0,0.0,1555403999.0
12257,0,57.0,0.0,1555404009.0
12258,0,57.0,0.0,1555404019.0
12259,0,57.0,0.0,1555404029.0
12260,0,57.0,0.0,1555404039.0
12261,0,57.0,0.0,1555404049.0
12262,0,57.0,0.0,1555404059.0
12263,0,57.0,0.0,1555404069.0
12264,0,57.0,0.0,1555404079.0
12265,0,57.0,0.0,1555404089.0
12266,0,57.0,0.0,1555404099.0
12267,0,57.0,0.0,1555404109.0
12268,0,57.0,0.0,1555404119.0
12269,0,57.0,0.0,1555404129.0
12270,0,62.0,0.0,1555404139.0
12271,0,62.0,0.0,1555404149.0
12272,0,62.0,0.0,1555404159.0
12273,0,62.0,0.0,1555404169.0
12274,0,62.0,0.0,1555404179.0
12275,0,62.0,0.0,1555404189.0
12276,0,62.0,0.0,1555404199.0
12277,0,62.0,0.0,1555404209.0
12278,0,62.0,0.0,1555404219.0
12279,0,62.0,0.0,1555404229.0
12280,0,62.0,0.0,1555404239.0
12281,0,62.0,0.0,1555404249.0
12282,0,54.0,0.0,1555404259.0
12283,0,54.0,0.0,1555404269.0
12284,0,54.0,0.0,1555404280.0
12285,0,54.0,0.0,1555404290.0
12286,0,54.0,0.0,1555404300.0
12287,0,54.0,0.0,1555404310.0
12288,0,54.0,0.0,1555404320.0
12289,0,57.0,0.0,1555404330.0
12290,0,57.0,0.0,1555404340.0
12291,0,57.0,0.0,1555404350.0
12292,0,57.0,0.0,1555404360.0
12293,0,57.0,0.0,1555404370.0
12294,0,57.0,0.0,1555404380.0
12295,0,59.0,0.0,1555404390.0
12296,0,59.0,0.0,1555404400.0
12297,0,59.0,0.0,1555404410.0
12298,0,59.0,0.0,1555404420.0
12299,0,59.0,0.0,1555404430.0
12300,0,59.0,0.0,1555404440.0
12301,0,59.0,0.0,1555404450.0
12302,0,59.0,0.0,1555404460.0
12303,0,58.0,0.0,1555404470.0
12304,0,58.0,0.0,1555404480.0
12305,0,58.0,0.0,1555404490.0
12306,0,58.0,0.0,1555404500.0
12307,0,74.0,0.0,1555404510.0
12308,0,74.0,0.0,1555404520.0
12309,0,74.0,0.0,1555404530.0
12310,0,74.0,0.0,1555404540.0
12311,0,74.0,0.0,1555404550.0
12312,0,74.0,0.0,1555404560.0
12313,0,74.0,0.0,1555404570.0
12314,0,74.0,0.0,1555404580.0
12315,0,74.0,0.0,1555404590.0
12316,1,98.0,0.0,1555404600.0
12317,1,98.0,0.0,1555404610.0
12318,1,98.0,0.0,1555404620.0
12319,1,98.0,0.0,1555404630.0
12320,1,98.0,0.0,1555404640.0
12321,1,98.0,0.0,1555404650.0
12322,1,98.0,0.0,1555404660.0
12323,0,56.0,0.0,1555404670.0
12324,0,56.0,0.0,1555404680.0
12325,0,56.0,0.0,1555404690.0
12326,0,62.0,0.0,1555404700.0
12327,0,62.0,0.0,1555404710.0
12328,0,62.0,0.0,1555404720.0
12329,0,62.0,0.0,1555404730.0
12330,0,77.0,0.0,1555404740.0
12331,0,77.0,0.0,1555404750.0
12332,0,77.0,0.0,1555404760.0
12333,0,77.0,0.0,1555404771.0
12334,0,55.0,0.0,1555404831.0
12335,0,55.0,0.0,1555404841.0
12336,0,55.0,0.0,1555404851.0
12337,0,55.0,0.0,1555404861.0
12338,0,55.0,0.0,1555404871.0
12339,1,181.0,0.0,1555404881.0
12340,1,181.0,0.0,1555404891.0
12341,1,181.0,0.0,1555404901.0
12342,1,181.0,0.0,1555404911.0
12343,1,181.0,0.0,1555404921.0
12344,1,181.0,0.0,1555404931.0
12345,0,66.0,0.0,1555404941.0
12346,0,66.0,0.0,1555404951.0
12347,0,66.0,0.0,1555404961.0
12348,0,66.0,0.0,1555404971.0
12349,0,66.0,0.0,1555404981.0
12350,0,62.0,0.0,1555404991.0
12351,0,62.0,0.0,1555405001.0
12352,0,62.0,0.0,1555405011.0
12353,0,62.0,0.0,1555405021.0
12354,0,62.0,0.0,1555405031.0
12355,0,62.0,0.0,1555405041.0
12356,1,173.0,0.0,1555405051.0
12357,1,173.0,0.0,1555405061.0
12358,1,173.0,0.0,1555405071.0
12359,1,173.0,0.0,1555405081.0
12360,1,173.0,0.0,1555405091.0
12361,1,173.0,0.0,1555405101.0
12362,1,173.0,0.0,1555405111.0
12363,1,173.0,0.0,1555405121.0
12364,1,173.0,0.0,1555405131.0
12365,1,187.0,0.0,1555405141.0
12366,1,187.0,0.0,1555405151.0
12367,1,187.0,0.0,1555405161.0
12368,0,71.0,0.0,1555405171.0
12369,0,71.0,0.0,1555405181.0
12370,0,71.0,0.0,1555405191.0
12371,0,71.0,0.0,1555405201.0
12372,0,71.0,0.0,1555405211.0
12373,0,71.0,0.0,1555405222.0
12374,0,55.0,0.0,1555405232.0
12375,0,55.0,0.0,1555405242.0
12376,0,55.0,0.0,1555405252.0
12377,0,55.0,0.0,1555405262.0
12378,0,55.0,0.0,1555405272.0
12379,0,55.0,0.0,1555405282.0
12380,0,75.0,0.0,1555405292.0
12381,0,75.0,0.0,1555405302.0
12382,0,75.0,0.0,1555405312.0
12383,0,75.0,0.0,1555405322.0
12384,0,75.0,0.0,1555405332.0
12385,0,75.0,0.0,1555405342.0
12386,1,88.0,0.0,1555405352.0
12387,1,88.0,0.0,1555405362.0
12388,1,88.0,0.0,1555405372.0
12389,1,88.0,0.0,1555405382.0
12390,1,88.0,0.0,1555405392.0
12391,1,88.0,0.0,1555405402.0
12392,1,85.0,0.0,1555405412.0
12393,1,85.0,0.0,1555405422.0
12394,1,85.0,0.0,1555405432.0
12395,1,85.0,0.0,1555405442.0
12396,1,85.0,0.0,1555405452.0
12397,1,85.0,0.0,1555405462.0
12398,1,85.0,0.0,1555405472.0
12399,1,85.0,0.0,1555405482.0
12400,1,85.0,0.0,1555405492.0
12401,1,85.0,0.0,1555405502.0
12402,1,85.0,0.0,1555405512.0
12403,1,85.0,0.0,1555405522.0
12404,1,103.0,0.0,1555405532.0
12405,1,103.0,0.0,1555405542.0
12406,1,103.0,0.0,1555405552.0
12407,1,103.0,0.0,1555405562.0
12408,1,103.0,0.0,1555405572.0
12409,1,103.0,0.0,1555405582.0
12410,1,103.0,0.0,1555405592.0
12411,0,56.0,0.0,1555405602.0
12412,0,56.0,0.0,1555405612.0
12413,0,56.0,0.0,1555405622.0
12414,0,56.0,0.0,1555405632.0
12415,0,56.0,0.0,1555405642.0
12416,0,56.0,0.0,1555405652.0
12417,0,56.0,0.0,1555405662.0
12418,1,86.0,0.0,1555405672.0
12419,1,86.0,0.0,1555405682.0
12420,1,86.0,0.0,1555405692.0
12421,0,83.0,0.0,1555405702.0
12422,0,83.0,0.0,1555405712.0
12423,0,83.0,0.0,1555405722.0
12424,0,83.0,0.0,1555405732.0
12425,0,83.0,0.0,1555405743.0
12426,0,83.0,0.0,1555405753.0
12427,0,83.0,0.0,1555405763.0
12428,0,83.0,0.0,1555405773.0
12429,1,174.0,0.0,1555405783.0
12430,1,174.0,0.0,1555405793.0
12431,1,174.0,0.0,1555405803.0
12432,1,174.0,0.0,1555405813.0
12433,0,64.0,0.0,1555405823.0
12434,0,64.0,0.0,1555405833.0
12435,0,64.0,0.0,1555405843.0
12436,0,64.0,0.0,1555405853.0
12437,0,64.0,0.0,1555405863.0
12438,0,64.0,0.0,1555405873.0
12439,0,64.0,0.0,1555405883.0
12440,0,68.0,0.0,1555405893.0
12441,0,68.0,0.0,1555405903.0
12442,0,68.0,0.0,1555405913.0
12443,0,68.0,0.0,1555405923.0
12444,0,68.0,0.0,1555405933.0
12445,1,104.0,0.0,1555405943.0
12446,1,104.0,0.0,1555405953.0
12447,1,104.0,0.0,1555405963.0
12448,1,104.0,0.0,1555405973.0
12449,1,104.0,0.0,1555405983.0
12450,1,104.0,0.0,1555405993.0
12451,1,104.0,0.0,1555406003.0
12452,1,104.0,0.0,1555406013.0
12453,1,104.0,0.0,1555406023.0
12454,1,104.0,0.0,1555406033.0
12455,1,104.0,0.0,1555406043.0
12456,1,104.0,0.0,1555406053.0
12457,1,104.0,0.0,1555406063.0
12458,0,81.0,0.0,1555406073.0
12459,0,81.0,0.0,1555406083.0
12460,0,81.0,0.0,1555406093.0
12461,0,81.0,0.0,1555406103.0
12462,0,81.0,0.0,1555406113.0
12463,1,128.0,0.0,1555406123.0
12464,1,128.0,0.0,1555406133.0
12465,1,128.0,0.0,1555406143.0
12466,1,128.0,0.0,1555406153.0
12467,1,128.0,0.0,1555406163.0
12468,1,128.0,0.0,1555406173.0
12469,1,128.0,0.0,1555406183.0
12470,1,128.0,0.0,1555406193.0
12471,1,115.0,0.0,1555406203.0
12472,1,115.0,0.0,1555406213.0
12473,1,115.0,0.0,1555406223.0
12474,1,115.0,0.0,1555406233.0
12475,1,115.0,0.0,1555406243.0
12476,1,115.0,0.0,1555406253.0
12477,0,81.0,0.0,1555406263.0
12478,0,81.0,0.0,1555406273.0
12479,0,81.0,0.0,1555406283.0
12480,0,81.0,0.0,1555406293.0
12481,0,81.0,0.0,1555406303.0
12482,0,81.0,0.0,1555406313.0
12483,0,81.0,0.0,1555406323.0
12484,0,81.0,0.0,1555406333.0
12485,0,81.0,0.0,1555406343.0
12486,0,81.0,0.0,1555406353.0
12487,0,70.0,0.0,1555406363.0
12488,0,70.0,0.0,1555406373.0
12489,0,70.0,0.0,1555406383.0
12490,0,70.0,0.0,1555406393.0
12491,0,70.0,0.0,1555406403.0
12492,0,70.0,0.0,1555406413.0
12493,0,70.0,0.0,1555406423.0
12494,0,82.0,0.0,1555406433.0
12495,0,82.0,0.0,1555406443.0
12496,0,82.0,0.0,1555406453.0
12497,0,82.0,0.0,1555406463.0
12498,0,82.0,0.0,1555406474.0
12499,0,82.0,0.0,1555406484.0
12500,0,82.0,0.0,1555406494.0
12501,0,82.0,0.0,1555406504.0
12502,0,82.0,0.0,1555406514.0
12503,0,82.0,0.0,1555406524.0
12504,1,108.0,0.0,1555406534.0
12505,1,108.0,0.0,1555406544.0
12506,1,108.0,0.0,1555406554.0
12507,1,108.0,0.0,1555406564.0
12508,1,108.0,0.0,1555406574.0
12509,1,108.0,0.0,1555406584.0
12510,1,108.0,0.0,1555406594.0
12511,1,108.0,0.0,1555406604.0
12512,1,108.0,0.0,1555406614.0
12513,1,172.0,0.0,1555406624.0
12514,1,172.0,0.0,1555406634.0
12515,1,172.0,0.0,1555406644.0
12516,1,172.0,0.0,1555406654.0
12517,1,172.0,0.0,1555406664.0
12518,1,172.0,0.0,1555406674.0
12519,1,98.0,0.0,1555406684.0
12520,1,98.0,0.0,1555406694.0
12521,1,98.0,0.0,1555406704.0
12522,1,98.0,0.0,1555406714.0
12523,1,98.0,0.0,1555406724.0
12524,1,98.0,0.0,1555406734.0
12525,1,98.0,0.0,1555407603.0
12526,1,98.0,16.0,1555407613.0
12527,1,98.0,17.0,1555407623.0
12528,1,90.0,15.0,1555407633.0
12529,1,90.0,18.0,1555407643.0
12530,1,90.0,18.0,1555407653.0
12531,1,90.0,16.0,1555407663.0
12532,1,90.0,20.0,1555407673.0
12533,1,90.0,12.0,1555407683.0
12534,1,90.0,8.0,1555407693.0
12535,1,90.0,0.0,1555407703.0
12536,1,90.0,0.0,1555407713.0
12537,1,90.0,0.0,1555407723.0
12538,1,90.0,0.0,1555407733.0
12539,1,90.0,0.0,1555407743.0
12540,1,90.0,0.0,1555407753.0
12541,1,90.0,0.0,1555407763.0
12542,1,90.0,0.0,1555407773.0
12543,1,90.0,0.0,1555407783.0
12544,1,90.0,0.0,1555407793.0
12545,1,90.0,0.0,1555407803.0
12546,1,90.0,0.0,1555407813.0
12547,1,90.0,0.0,1555407823.0
12548,1,90.0,0.0,1555407833.0
12549,1,90.0,0.0,1555407843.0
12550,1,90.0,0.0,1555407853.0
12551,1,90.0,0.0,1555407863.0
12552,1,90.0,0.0,1555407873.0
12553,1,90.0,0.0,1555407883.0
12554,1,90.0,0.0,1555407893.0
12555,1,90.0,0.0,1555407903.0
12556,1,90.0,0.0,1555407913.0
12557,1,90.0,0.0,1555407923.0
12558,1,90.0,0.0,1555407935.0
12559,1,90.0,0.0,1555407948.0
12560,1,90.0,0.0,1555407962.0
12561,1,90.0,0.0,1555407974.0
12562,1,90.0,0.0,1555407987.0
12563,1,92.0,0.0,1555408000.0
12564,1,92.0,0.0,1555408013.0
12565,1,92.0,0.0,1555408027.0
12566,1,92.0,0.0,1555408040.0
12567,1,92.0,0.0,1555408053.0
12568,1,92.0,0.0,1555408067.0
12569,0,81.0,0.0,1555408081.0
12570,0,81.0,0.0,1555408094.0
12571,0,81.0,0.0,1555408107.0
12572,0,81.0,0.0,1555408121.0
12573,0,81.0,0.0,1555408135.0
12574,0,81.0,0.0,1555408148.0
12575,0,81.0,0.0,1555408160.0
12576,0,80.0,0.0,1555408174.0
12577,0,80.0,0.0,1555408187.0
12578,0,80.0,0.0,1555408200.0
12579,0,80.0,0.0,1555408213.0
12580,0,80.0,0.0,1555408226.0
12581,0,80.0,0.0,1555408238.0
12582,0,80.0,0.0,1555408252.0
12583,0,81.0,0.0,1555408264.0
12584,0,81.0,0.0,1555408274.0
12585,0,81.0,0.0,1555408284.0
12586,1,86.0,0.0,1555408294.0
12587,1,86.0,0.0,1555408304.0
12588,1,86.0,0.0,1555408314.0
12589,1,86.0,0.0,1555408324.0
12590,1,86.0,0.0,1555408337.0
12591,1,86.0,0.0,1555408350.0
12592,1,87.0,0.0,1555408363.0
12593,1,87.0,0.0,1555408376.0
12594,1,87.0,0.0,1555408390.0
12595,1,87.0,0.0,1555408403.0
12596,1,87.0,0.0,1555408417.0
12597,0,75.0,0.0,1555408429.0
12598,0,75.0,0.0,1555408442.0
12599,0,75.0,0.0,1555408454.0
12600,0,75.0,0.0,1555408468.0
12601,0,75.0,0.0,1555408481.0
12602,0,75.0,0.0,1555408493.0
12603,1,122.0,0.0,1555408506.0
12604,1,122.0,0.0,1555408518.0
12605,1,122.0,0.0,1555408532.0
12606,1,122.0,0.0,1555408546.0
12607,1,122.0,0.0,1555408559.0
12608,1,122.0,0.0,1555408572.0
12609,0,60.0,0.0,1555408586.0
12610,0,60.0,0.0,1555408599.0
12611,0,60.0,0.0,1555408612.0
12612,0,60.0,0.0,1555408625.0
12613,0,60.0,0.0,1555408639.0
12614,0,60.0,0.0,1555408653.0
12615,0,60.0,0.0,1555408666.0
12616,0,84.0,0.0,1555408678.0
12617,0,84.0,0.0,1555408692.0
12618,0,84.0,0.0,1555408705.0
12619,1,92.0,0.0,1555408718.0
12620,1,92.0,0.0,1555408731.0
12621,1,92.0,0.0,1555408745.0
12622,1,92.0,0.0,1555408757.0
12623,1,92.0,0.0,1555408770.0
12624,1,92.0,0.0,1555408784.0
12625,0,71.0,0.0,1555408796.0
12626,0,71.0,0.0,1555408808.0
12627,0,71.0,0.0,1555408820.0
12628,0,82.0,0.0,1555408834.0
12629,0,82.0,0.0,1555408847.0
12630,0,82.0,0.0,1555408860.0
12631,0,82.0,0.0,1555408872.0
12632,0,82.0,0.0,1555408886.0
12633,0,82.0,0.0,1555408899.0
12634,0,77.0,0.0,1555408912.0
12635,0,77.0,0.0,1555408925.0
12636,0,77.0,0.0,1555408939.0
12637,0,77.0,0.0,1555408952.0
12638,0,77.0,0.0,1555408965.0
12639,0,83.0,0.0,1555408979.0
12640,0,83.0,0.0,1555408993.0
12641,0,83.0,0.0,1555409006.0
12642,0,83.0,0.0,1555409019.0
12643,0,83.0,0.0,1555409031.0
12644,0,83.0,0.0,1555409045.0
12645,0,83.0,0.0,1555409056.0
12646,0,83.0,0.0,1555409069.0
12647,0,83.0,0.0,1555409079.0
12648,0,83.0,0.0,1555409093.0
12649,0,68.0,0.0,1555409106.0
12650,0,68.0,0.0,1555409117.0
12651,0,68.0,0.0,1555409130.0
12652,0,68.0,0.0,1555409141.0
12653,0,68.0,0.0,1555409156.0
12654,0,68.0,0.0,1555409168.0
12655,0,68.0,0.0,1555409180.0
12656,0,76.0,0.0,1555409193.0
12657,0,76.0,0.0,1555409207.0
12658,0,76.0,0.0,1555409218.0
12659,0,76.0,0.0,1555409231.0
12660,0,76.0,0.0,1555409245.0
12661,0,76.0,0.0,1555409258.0
12662,0,76.0,0.0,1555409270.0
12663,1,92.0,0.0,1555409284.0
12664,1,92.0,0.0,1555409296.0
12665,1,92.0,0.0,1555409309.0
12666,1,92.0,0.0,1555409322.0
12667,1,87.0,0.0,1555409335.0
12668,1,87.0,0.0,1555409348.0
12669,1,87.0,0.0,1555409362.0
12670,1,87.0,0.0,1555409375.0
12671,1,87.0,0.0,1555409388.0
12672,1,87.0,0.0,1555409402.0
12673,1,87.0,0.0,1555409413.0
12674,1,87.0,0.0,1555409424.0
12675,1,87.0,0.0,1555409437.0
12676,1,87.0,0.0,1555409448.0
12677,1,87.0,0.0,1555409460.0
12678,1,87.0,0.0,1555409472.0
12679,1,87.0,0.0,1555409483.0
12680,1,87.0,26.0,1555409495.0
12681,1,87.0,19.0,1555409509.0
12682,1,87.0,23.0,1555409520.0
